datetime,rain,temp,wet_bulb,dew_point,vap_pressure,humidity,sea_pressure,wind_speed,wind_dir,sun,vis,cloud_height,clout_amount,date
2019-07-26T13:00:00.000+01:00,0.0,22.5,16.8,12.6,14.6,53,1007.3,12,210,0.6,50000,35,5,2019-07-26
2019-07-26T14:00:00.000+01:00,0.0,21.8,17.1,13.8,15.7,60,1007.8,11,210,0.7,50000,35,5,2019-07-26
2019-07-26T15:00:00.000+01:00,0.0,22.1,16.7,12.6,14.7,55,1007.8,9,250,0.8,50000,220,6,2019-07-26
2019-07-26T16:00:00.000+01:00,0.0,21.9,16.6,12.7,14.6,56,1008.1,8,240,0.4,50000,220,6,2019-07-26
2019-07-26T17:00:00.000+01:00,0.0,20.2,16.0,12.9,14.8,63,1008.2,7,250,0.0,50000,220,6,2019-07-26
2019-07-26T18:00:00.000+01:00,0.0,19.6,15.8,12.9,14.9,65,1008.2,4,210,0.0,40000,50,6,2019-07-26
2019-07-26T19:00:00.000+01:00,0.1,16.0,14.9,14.0,16.1,88,1009.5,9,240,0.0,20000,35,7,2019-07-26
2019-07-26T20:00:00.000+01:00,0.0,15.9,15.0,14.4,16.3,90,1009.6,6,230,0.0,30000,35,7,2019-07-26
2019-07-26T21:00:00.000+01:00,0.0,16.0,14.8,13.9,15.9,87,1009.8,5,260,0.0,40000,80,6,2019-07-26
2019-07-26T22:00:00.000+01:00,0.0,14.3,13.4,12.7,14.6,90,1010.3,5,270,0.0,40000,999,3,2019-07-26
2019-07-26T23:00:00.000+01:00,0.0,13.6,12.5,11.6,13.6,87,1010.5,7,290,0.0,40000,80,6,2019-07-26
2019-07-27T00:00:00.000+01:00,0.0,13.6,12.4,11.3,13.4,86,1010.8,7,280,0.0,40000,80,7,2019-07-27
2019-07-27T01:00:00.000+01:00,0.0,12.1,11.2,10.3,12.6,89,1010.6,7,280,0.0,40000,999,3,2019-07-27
2019-07-27T02:00:00.000+01:00,0.0,12.2,11.3,10.5,12.7,89,1010.4,7,280,0.0,40000,80,6,2019-07-27
2019-07-27T03:00:00.000+01:00,0.0,11.4,10.7,10.0,12.3,91,1010.5,7,280,0.0,40000,60,7,2019-07-27
2019-07-27T04:00:00.000+01:00,0.0,10.7,10.1,9.6,11.9,92,1010.5,7,280,0.0,40000,60,6,2019-07-27
2019-07-27T05:00:00.000+01:00,0.0,11.6,11.0,10.4,12.6,93,1010.9,5,260,0.0,30000,220,7,2019-07-27
2019-07-27T06:00:00.000+01:00,0.0,12.0,11.3,10.6,12.8,91,1011.1,7,260,0.0,30000,250,7,2019-07-27
2019-07-27T07:00:00.000+01:00,0.0,12.8,12.0,11.2,13.4,91,1011.3,8,270,0.3,30000,250,7,2019-07-27
2019-07-27T08:00:00.000+01:00,0.0,14.0,12.9,12.0,14.0,88,1011.3,9,280,0.7,30000,250,7,2019-07-27
2019-07-27T09:00:00.000+01:00,0.0,15.2,13.4,11.8,13.9,81,1011.0,8,280,0.3,30000,250,7,2019-07-27
2019-07-27T10:00:00.000+01:00,0.0,16.7,14.0,11.8,13.8,73,1010.8,10,280,0.6,30000,200,7,2019-07-27
2019-07-27T11:00:00.000+01:00,0.0,18.0,13.9,10.4,12.6,61,1010.6,11,290,1.0,50000,200,7,2019-07-27
2019-07-27T12:00:00.000+01:00,0.0,18.8,14.3,10.5,12.7,59,1010.4,10,300,0.9,50000,200,7,2019-07-27
2019-07-27T13:00:00.000+01:00,0.0,19.7,14.5,10.0,12.3,54,1010.2,10,310,0.3,50000,200,7,2019-07-27
2019-07-27T14:00:00.000+01:00,0.0,19.5,14.3,9.9,12.1,54,1010.2,10,320,0.4,50000,200,7,2019-07-27
2019-07-27T15:00:00.000+01:00,0.0,19.6,14.9,11.0,13.2,58,1010.1,10,330,0.8,50000,200,7,2019-07-27
2019-07-27T16:00:00.000+01:00,0.0,20.3,14.8,10.1,12.4,52,1009.8,11,350,1.0,50000,200,5,2019-07-27
2019-07-27T17:00:00.000+01:00,0.0,18.9,13.7,9.1,11.5,53,1009.9,11,350,1.0,50000,999,3,2019-07-27
2019-07-27T18:00:00.000+01:00,0.0,19.0,14.1,9.8,12.2,55,1010.0,11,340,1.0,50000,999,3,2019-07-27
2019-07-27T19:00:00.000+01:00,0.0,17.8,13.6,10.0,12.2,60,1010.3,9,330,0.6,50000,999,3,2019-07-27
2019-07-27T20:00:00.000+01:00,0.0,15.7,13.1,10.8,13.0,73,1010.7,7,350,0.0,50000,200,4,2019-07-27
2019-07-27T21:00:00.000+01:00,0.0,12.8,11.3,9.9,12.2,82,1011.0,5,320,0.0,30000,200,4,2019-07-27
2019-07-27T22:00:00.000+01:00,0.0,10.2,9.3,8.4,11.0,88,1011.2,5,350,0.0,30000,999,3,2019-07-27
2019-07-27T23:00:00.000+01:00,0.0,11.6,10.5,9.4,11.8,87,1011.1,5,340,0.0,30000,999,3,2019-07-27
2019-07-29T00:00:00.000+01:00,0.0,13.1,12.1,11.3,13.3,88,1008.1,3,310,0.0,35000,190,7,2019-07-29
2019-07-29T01:00:00.000+01:00,0.0,12.7,11.9,11.2,13.3,91,1008.2,6,280,0.0,35000,190,7,2019-07-29
2019-07-29T02:00:00.000+01:00,0.0,12.3,11.6,11.0,13.1,92,1007.7,7,270,0.0,35000,190,6,2019-07-29
2019-07-29T03:00:00.000+01:00,0.0,12.7,11.9,11.2,13.3,91,1007.4,6,270,0.0,35000,170,6,2019-07-29
2019-07-29T04:00:00.000+01:00,0.0,12.4,11.6,10.8,13.0,90,1007.3,4,260,0.0,35000,170,6,2019-07-29
2019-07-29T05:00:00.000+01:00,0.0,12.4,11.7,11.0,13.2,92,1007.3,4,250,0.0,40000,160,7,2019-07-29
2019-07-29T06:00:00.000+01:00,0.0,12.7,12.0,11.3,13.5,92,1007.4,6,270,0.0,40000,160,6,2019-07-29
2019-07-29T07:00:00.000+01:00,0.0,13.9,12.7,11.6,13.7,86,1007.6,5,250,0.3,50000,70,6,2019-07-29
2019-07-29T08:00:00.000+01:00,0.0,15.4,13.4,11.7,13.8,79,1007.7,5,250,1.0,50000,999,1,2019-07-29
2019-07-29T09:00:00.000+01:00,0.0,16.9,14.3,12.1,14.2,74,1007.5,6,260,1.0,50000,999,1,2019-07-29
2019-07-29T10:00:00.000+01:00,0.0,18.7,14.5,11.0,13.1,61,1007.5,6,260,0.9,50000,999,1,2019-07-29
2019-07-29T11:00:00.000+01:00,0.0,19.0,14.1,9.9,12.2,55,1007.4,5,250,0.5,50000,999,2,2019-07-29
2019-07-29T12:00:00.000+01:00,0.0,19.5,15.7,12.8,14.8,65,1007.2,7,150,1.0,50000,26,5,2019-07-29
2019-07-29T13:00:00.000+01:00,0.0,19.8,15.7,12.6,14.5,63,1007.3,10,150,1.0,50000,100,5,2019-07-29
2019-07-29T14:00:00.000+01:00,0.0,18.2,14.9,12.3,14.3,68,1007.5,11,160,0.1,50000,70,6,2019-07-29
2019-07-29T15:00:00.000+01:00,0.0,17.1,14.4,12.3,14.2,73,1007.4,9,140,0.0,50000,60,7,2019-07-29
2019-07-29T16:00:00.000+01:00,0.0,17.6,14.9,12.7,14.8,73,1007.3,7,140,0.0,50000,60,7,2019-07-29
2019-07-29T17:00:00.000+01:00,0.0,17.8,14.8,12.5,14.4,71,1006.9,6,140,0.0,50000,60,7,2019-07-29
2019-07-29T18:00:00.000+01:00,0.0,17.4,14.8,12.8,14.7,74,1007.0,5,130,0.0,50000,60,7,2019-07-29
2019-07-29T19:00:00.000+01:00,0.0,17.0,13.7,10.9,13.0,67,1007.1,4,130,0.0,50000,60,7,2019-07-29
2019-07-29T20:00:00.000+01:00,0.0,15.7,13.6,11.8,13.9,78,1007.2,2,100,0.0,50000,60,7,2019-07-29
2019-07-29T21:00:00.000+01:00,0.5,15.0,13.5,12.2,14.3,84,1007.9,3,110,0.0,25000,50,7,2019-07-29
2019-07-29T22:00:00.000+01:00,0.3,13.6,12.7,11.9,14.0,90,1007.7,4,90,0.0,30000,70,7,2019-07-29
2019-07-29T23:00:00.000+01:00,0.5,13.4,12.9,12.4,14.5,94,1008.1,2,120,0.0,18000,70,7,2019-07-29
2019-08-01T00:00:00.000+01:00,0.0,12.8,12.1,11.5,13.5,92,1018.6,8,310,0.0,30000,999,3,2019-08-01
2019-08-01T01:00:00.000+01:00,0.0,11.8,11.4,11.1,13.2,95,1018.9,7,320,0.0,30000,999,3,2019-08-01
2019-08-01T02:00:00.000+01:00,0.0,13.7,12.8,12.0,14.1,90,1019.1,7,300,0.0,30000,20,6,2019-08-01
2019-08-01T03:00:00.000+01:00,0.0,12.5,11.7,11.0,13.1,90,1019.2,7,330,0.0,30000,22,6,2019-08-01
2019-08-01T04:00:00.000+01:00,0.0,10.5,10.2,9.8,12.2,96,1019.5,7,290,0.0,30000,999,3,2019-08-01
2019-08-01T05:00:00.000+01:00,0.0,10.8,10.4,10.1,12.3,95,1019.7,7,270,0.3,30000,999,3,2019-08-01
2019-08-01T06:00:00.000+01:00,0.0,11.8,11.4,11.0,13.2,95,1019.7,8,280,1.0,30000,220,5,2019-08-01
2019-08-01T07:00:00.000+01:00,0.0,13.5,12.4,11.4,13.5,87,1019.9,8,290,1.0,30000,220,5,2019-08-01
2019-08-01T08:00:00.000+01:00,0.0,15.2,13.4,11.9,13.9,81,1020.0,7,300,1.0,30000,230,5,2019-08-01
2019-08-01T09:00:00.000+01:00,0.0,16.8,13.7,11.1,13.2,69,1020.0,7,310,1.0,30000,230,5,2019-08-01
2019-08-01T10:00:00.000+01:00,0.0,17.8,14.0,10.8,12.9,64,1020.2,6,310,1.0,35000,230,5,2019-08-01
2019-08-01T11:00:00.000+01:00,0.0,19.0,15.1,12.1,14.0,64,1020.4,5,300,0.9,35000,230,5,2019-08-01
2019-08-01T12:00:00.000+01:00,0.0,19.4,15.1,11.7,13.7,61,1020.4,4,330,0.9,40000,230,6,2019-08-01
2019-08-01T13:00:00.000+01:00,0.0,19.9,14.9,10.8,12.9,56,1020.5,5,90,0.9,50000,250,6,2019-08-01
2019-08-01T14:00:00.000+01:00,0.0,19.2,15.5,12.7,14.6,66,1020.6,6,100,1.0,50000,45,6,2019-08-01
2019-08-01T15:00:00.000+01:00,0.0,19.3,15.8,13.2,15.1,68,1020.4,6,100,1.0,50000,250,6,2019-08-01
2019-08-01T16:00:00.000+01:00,0.0,19.5,15.5,12.4,14.4,64,1020.4,6,100,0.5,50000,250,6,2019-08-01
2019-08-01T17:00:00.000+01:00,0.0,19.8,16.0,13.1,15.1,66,1020.2,5,100,0.0,50000,60,7,2019-08-01
2019-08-01T18:00:00.000+01:00,0.0,19.5,15.8,13.1,15.0,66,1020.2,5,100,0.9,50000,250,7,2019-08-01
2019-08-01T19:00:00.000+01:00,0.0,17.8,15.1,13.0,15.0,74,1020.1,5,100,0.2,50000,250,7,2019-08-01
2019-08-01T20:00:00.000+01:00,0.0,17.3,14.4,12.1,14.1,71,1020.4,3,120,0.2,40000,250,7,2019-08-01
2019-08-01T21:00:00.000+01:00,0.0,12.7,11.7,10.7,12.9,88,1020.8,2,150,0.0,40000,250,7,2019-08-01
2019-08-01T22:00:00.000+01:00,0.0,11.9,11.4,11.0,13.1,94,1020.9,2,170,0.0,40000,250,7,2019-08-01
2019-08-01T23:00:00.000+01:00,0.0,12.0,11.5,11.0,13.2,94,1021.3,2,250,0.0,40000,250,7,2019-08-01
2019-08-02T00:00:00.000+01:00,0.0,11.1,10.6,10.2,12.4,94,1021.3,4,80,0.0,40000,250,7,2019-08-02
2019-08-02T01:00:00.000+01:00,0.0,9.6,9.4,9.1,11.6,97,1021.3,4,80,0.0,40000,250,7,2019-08-02
2019-08-02T02:00:00.000+01:00,0.0,9.2,9.0,8.7,11.3,97,1021.3,2,330,0.0,40000,250,7,2019-08-02
2019-08-02T03:00:00.000+01:00,0.0,9.1,8.9,8.6,11.2,97,1021.0,2,10,0.0,30000,220,4,2019-08-02
2019-08-02T04:00:00.000+01:00,0.0,9.0,8.8,8.6,11.2,97,1020.9,2,320,0.0,20000,220,4,2019-08-02
2019-08-02T05:00:00.000+01:00,0.0,11.4,11.4,11.4,13.5,100,1020.8,2,320,0.3,20000,220,4,2019-08-02
2019-08-02T06:00:00.000+01:00,0.0,12.5,12.4,12.3,14.3,99,1020.7,3,320,1.0,20000,220,4,2019-08-02
2019-08-02T07:00:00.000+01:00,0.0,15.3,14.5,13.8,15.9,91,1020.7,3,10,1.0,20000,220,4,2019-08-02
2019-08-02T08:00:00.000+01:00,0.0,17.2,15.5,14.3,16.2,83,1021.0,5,80,1.0,20000,230,4,2019-08-02
2019-08-02T09:00:00.000+01:00,0.0,18.5,16.2,14.5,16.6,78,1020.8,6,80,1.0,20000,230,4,2019-08-02
2019-08-02T10:00:00.000+01:00,0.0,19.5,16.6,14.6,16.6,73,1020.9,7,100,1.0,20000,230,4,2019-08-02
2019-08-02T11:00:00.000+01:00,0.0,20.3,17.2,15.0,17.1,72,1020.8,7,110,1.0,25000,230,5,2019-08-02
2019-08-02T12:00:00.000+01:00,0.0,21.0,17.9,15.8,18.0,72,1020.8,8,100,1.0,30000,230,5,2019-08-02
2019-08-02T13:00:00.000+01:00,0.0,21.3,17.7,15.2,17.4,69,1020.7,9,90,1.0,30000,230,5,2019-08-02
2019-08-02T14:00:00.000+01:00,0.0,20.8,17.3,14.9,16.9,69,1020.6,11,100,1.0,30000,230,5,2019-08-02
2019-08-02T15:00:00.000+01:00,0.0,20.4,17.4,15.3,17.5,73,1020.3,11,100,1.0,30000,230,5,2019-08-02
2019-08-02T16:00:00.000+01:00,0.0,19.4,16.6,14.6,16.6,74,1020.3,11,100,1.0,30000,230,5,2019-08-02
2019-08-02T17:00:00.000+01:00,0.0,19.0,16.3,14.4,16.4,75,1020.1,9,90,1.0,30000,230,5,2019-08-02
2019-08-02T18:00:00.000+01:00,0.0,18.3,16.1,14.6,16.5,79,1019.9,8,110,0.2,30000,230,5,2019-08-02
2019-08-02T19:00:00.000+01:00,0.0,18.1,15.9,14.3,16.3,79,1019.7,7,110,0.5,30000,230,5,2019-08-02
2019-08-02T20:00:00.000+01:00,0.0,16.1,14.9,14.0,16.0,87,1019.9,7,100,0.0,30000,230,5,2019-08-02
2019-08-02T21:00:00.000+01:00,0.0,14.9,14.2,13.7,15.6,92,1019.9,6,90,0.0,20000,240,7,2019-08-02
2019-08-02T22:00:00.000+01:00,0.0,15.3,14.0,12.9,14.9,86,1019.8,6,110,0.0,20000,240,5,2019-08-02
2019-08-02T23:00:00.000+01:00,0.0,13.2,12.5,11.8,13.9,92,1019.6,6,110,0.0,20000,250,4,2019-08-02
2019-08-03T00:00:00.000+01:00,0.0,12.7,12.2,11.7,13.8,94,1019.1,6,100,0.0,20000,250,5,2019-08-03
2019-08-03T01:00:00.000+01:00,0.0,13.6,13.1,12.6,14.7,94,1018.6,5,110,0.0,20000,60,7,2019-08-03
2019-08-03T02:00:00.000+01:00,0.0,13.5,12.9,12.4,14.4,93,1018.5,4,90,0.0,20000,60,6,2019-08-03
2019-08-03T03:00:00.000+01:00,0.0,13.7,13.1,12.6,14.6,93,1018.1,4,100,0.0,20000,70,7,2019-08-03
2019-08-03T04:00:00.000+01:00,0.0,14.0,13.5,13.1,15.1,94,1017.8,4,80,0.0,18000,60,7,2019-08-03
2019-08-03T05:00:00.000+01:00,0.0,13.8,13.4,13.0,15.0,95,1017.5,5,80,0.0,16000,70,7,2019-08-03
2019-08-03T06:00:00.000+01:00,0.0,14.8,14.5,14.2,16.3,97,1017.4,5,80,0.0,5000,70,8,2019-08-03
2019-08-03T07:00:00.000+01:00,0.0,15.8,15.3,14.9,17.0,95,1017.1,5,100,0.2,9000,180,7,2019-08-03
2019-08-03T08:00:00.000+01:00,0.0,17.0,15.6,14.5,16.6,86,1017.0,5,100,0.0,20000,120,7,2019-08-03
2019-08-03T09:00:00.000+01:00,0.0,17.4,16.0,15.0,17.1,86,1016.8,5,140,0.0,20000,70,7,2019-08-03
2019-08-03T10:00:00.000+01:00,0.0,18.5,16.3,14.8,16.8,79,1016.8,5,130,0.1,20000,70,7,2019-08-03
2019-08-03T11:00:00.000+01:00,0.0,18.8,16.6,15.1,17.1,79,1016.6,8,150,0.0,20000,70,7,2019-08-03
2019-08-03T12:00:00.000+01:00,0.0,19.1,17.2,15.9,18.1,82,1016.2,8,150,0.1,20000,70,7,2019-08-03
2019-08-03T13:00:00.000+01:00,0.0,19.2,17.1,15.7,17.8,80,1015.7,9,140,0.0,20000,70,7,2019-08-03
2019-08-03T14:00:00.000+01:00,0.0,19.3,17.0,15.5,17.5,78,1015.5,10,140,0.0,20000,70,7,2019-08-03
2019-08-03T15:00:00.000+01:00,0.0,17.7,16.5,15.7,17.8,88,1015.4,9,140,0.0,20000,70,7,2019-08-03
2019-08-03T16:00:00.000+01:00,0.0,17.6,16.0,14.9,16.9,84,1014.9,8,140,0.0,20000,30,7,2019-08-03
2019-08-03T17:00:00.000+01:00,0.0,17.6,16.0,14.9,16.9,84,1014.6,9,140,0.0,20000,70,7,2019-08-03
2019-08-03T18:00:00.000+01:00,0.0,18.3,15.7,13.8,15.7,75,1013.8,8,150,0.0,20000,70,7,2019-08-03
2019-08-03T19:00:00.000+01:00,0.0,17.7,15.7,14.3,16.2,80,1013.6,7,130,0.0,20000,70,7,2019-08-03
2019-08-03T20:00:00.000+01:00,0.0,16.1,15.1,14.3,16.4,89,1013.4,8,140,0.0,18000,100,7,2019-08-03
2019-08-03T21:00:00.000+01:00,0.0,16.4,15.4,14.7,16.7,90,1013.4,11,150,0.0,18000,50,7,2019-08-03
2019-08-03T22:00:00.000+01:00,0.0,16.9,15.5,14.4,16.5,86,1013.0,8,150,0.0,18000,60,7,2019-08-03
2019-08-03T23:00:00.000+01:00,0.2,16.5,15.5,14.7,16.8,90,1012.9,8,160,0.0,20000,50,7,2019-08-03
2019-08-04T00:00:00.000+01:00,0.7,15.9,14.9,14.2,16.1,89,1012.9,6,150,0.0,20000,60,7,2019-08-04
2019-08-04T01:00:00.000+01:00,0.5,15.7,14.8,14.1,16.1,90,1012.6,5,170,0.0,20000,30,7,2019-08-04
2019-08-04T02:00:00.000+01:00,0.7,15.4,14.8,14.3,16.3,93,1012.2,4,160,0.0,20000,30,7,2019-08-04
2019-08-04T03:00:00.000+01:00,0.0,15.4,14.7,14.2,16.2,92,1011.8,5,140,0.0,20000,28,7,2019-08-04
2019-08-04T04:00:00.000+01:00,0.0,14.6,14.3,14.1,16.0,97,1011.6,4,150,0.0,9000,40,7,2019-08-04
2019-08-04T05:00:00.000+01:00,0.0,14.6,14.3,14.0,16.0,97,1011.3,4,150,0.1,3500,2,7,2019-08-04
2019-08-04T06:00:00.000+01:00,0.0,15.2,14.9,14.6,16.7,97,1011.2,2,130,0.4,25000,60,7,2019-08-04
2019-08-04T07:00:00.000+01:00,0.0,16.3,14.8,13.6,15.6,84,1011.1,2,130,0.7,40000,60,5,2019-08-04
2019-08-04T08:00:00.000+01:00,0.0,18.1,15.6,13.7,15.7,76,1010.8,4,100,1.0,40000,60,5,2019-08-04
2019-08-04T09:00:00.000+01:00,0.0,19.2,16.5,14.5,16.6,75,1010.4,5,150,1.0,40000,999,3,2019-08-04
2019-08-04T10:00:00.000+01:00,0.0,20.6,16.1,12.7,14.7,61,1010.0,6,120,0.6,40000,999,3,2019-08-04
2019-08-04T11:00:00.000+01:00,0.0,18.7,16.4,14.8,16.8,78,1010.0,7,150,0.0,40000,40,6,2019-08-04
2019-08-04T12:00:00.000+01:00,0.0,18.5,16.1,14.4,16.4,77,1009.7,12,150,0.1,40000,40,6,2019-08-04
2019-08-04T13:00:00.000+01:00,0.0,19.9,17.4,15.8,17.9,77,1008.9,10,140,0.3,9000,45,6,2019-08-04
2019-08-04T14:00:00.000+01:00,0.0,19.9,17.3,15.6,17.7,76,1008.0,10,120,0.4,50000,60,6,2019-08-04
2019-08-04T15:00:00.000+01:00,0.0,19.6,16.7,14.6,16.7,73,1007.4,10,130,0.0,50000,40,7,2019-08-04
2019-08-04T16:00:00.000+01:00,0.0,20.1,15.5,11.9,13.9,59,1007.1,11,150,0.0,50000,45,7,2019-08-04
2019-08-04T17:00:00.000+01:00,0.0,19.3,16.0,13.5,15.5,69,1006.8,10,150,0.0,30000,38,7,2019-08-04
2019-08-04T18:00:00.000+01:00,0.1,17.9,15.6,13.9,15.9,77,1006.3,10,180,0.0,15000,30,7,2019-08-04
2019-08-04T19:00:00.000+01:00,0.4,16.9,15.6,14.7,16.7,87,1006.0,6,140,0.0,30000,30,7,2019-08-04
2019-08-04T20:00:00.000+01:00,4.0,15.1,14.7,14.4,16.4,96,1005.7,6,150,0.0,9000,19,7,2019-08-04
2019-08-04T21:00:00.000+01:00,0.2,15.6,15.1,14.7,16.8,95,1004.9,5,130,0.0,15000,18,7,2019-08-04
2019-08-04T22:00:00.000+01:00,0.0,15.7,15.1,14.6,16.7,94,1004.4,10,150,0.0,15000,25,6,2019-08-04
2019-08-04T23:00:00.000+01:00,0.0,15.2,14.3,13.6,15.6,90,1004.9,9,160,0.0,15000,30,7,2019-08-04
2019-08-06T00:00:00.000+01:00,0.0,15.3,13.1,11.2,13.3,77,1002.5,12,220,0.0,30000,100,6,2019-08-06
2019-08-06T01:00:00.000+01:00,0.0,14.9,12.9,11.2,13.3,78,1002.7,10,220,0.0,30000,60,6,2019-08-06
2019-08-06T02:00:00.000+01:00,0.0,14.7,12.7,11.0,13.1,78,1002.4,10,220,0.0,20000,60,6,2019-08-06
2019-08-06T03:00:00.000+01:00,0.0,15.0,13.1,11.5,13.5,79,1002.1,9,210,0.0,20000,20,6,2019-08-06
2019-08-06T04:00:00.000+01:00,1.0,13.9,13.1,12.5,14.4,91,1001.9,7,220,0.0,8000,20,7,2019-08-06
2019-08-06T05:00:00.000+01:00,0.1,14.0,13.2,12.5,14.5,91,1001.6,6,210,0.0,15000,20,7,2019-08-06
2019-08-06T06:00:00.000+01:00,0.0,14.3,13.4,12.7,14.6,90,1001.5,6,210,0.0,20000,15,7,2019-08-06
2019-08-06T07:00:00.000+01:00,0.0,14.7,13.7,12.8,14.9,89,1001.2,7,210,0.0,20000,15,7,2019-08-06
2019-08-06T08:00:00.000+01:00,0.0,15.6,14.0,12.8,14.7,83,1001.2,9,220,0.0,40000,80,7,2019-08-06
2019-08-06T09:00:00.000+01:00,0.0,15.9,13.8,12.1,14.1,78,1001.0,9,220,0.0,40000,22,7,2019-08-06
2019-08-06T10:00:00.000+01:00,0.0,16.6,14.1,12.1,14.1,75,1000.9,9,220,0.0,30000,24,7,2019-08-06
2019-08-06T11:00:00.000+01:00,0.1,15.6,14.4,13.4,15.4,87,1000.7,8,220,0.0,18000,30,8,2019-08-06
2019-08-06T12:00:00.000+01:00,0.6,16.5,15.2,14.3,16.2,86,1000.3,9,210,0.3,35000,60,7,2019-08-06
2019-08-06T13:00:00.000+01:00,0.1,17.2,14.7,12.8,14.7,75,999.5,11,220,0.1,5000,24,7,2019-08-06
2019-08-06T14:00:00.000+01:00,2.5,17.7,15.5,13.9,15.8,78,999.6,11,240,0.9,50000,250,7,2019-08-06
2019-08-06T15:00:00.000+01:00,0.0,15.9,13.7,11.8,13.9,77,1000.0,13,250,0.2,6000,25,7,2019-08-06
2019-08-06T16:00:00.000+01:00,0.9,15.4,14.0,12.8,14.9,85,1000.1,12,290,0.0,30000,27,7,2019-08-06
2019-08-06T17:00:00.000+01:00,0.1,17.0,15.2,13.9,15.8,82,1000.0,9,270,0.2,30000,24,7,2019-08-06
2019-08-06T18:00:00.000+01:00,0.0,17.3,14.7,12.7,14.6,74,1000.0,9,250,0.2,50000,25,7,2019-08-06
2019-08-06T19:00:00.000+01:00,0.0,16.3,14.2,12.5,14.5,78,1000.4,10,250,0.4,60000,70,5,2019-08-06
2019-08-06T20:00:00.000+01:00,0.0,15.4,14.1,13.0,15.0,86,1000.9,9,240,0.0,60000,999,4,2019-08-06
2019-08-06T21:00:00.000+01:00,0.0,14.8,13.7,12.8,14.8,88,1001.4,8,240,0.0,20000,60,5,2019-08-06
2019-08-06T22:00:00.000+01:00,0.0,14.1,12.9,11.9,13.9,87,1001.8,8,230,0.0,30000,999,3,2019-08-06
2019-08-06T23:00:00.000+01:00,0.0,14.3,13.2,12.2,14.3,88,1002.0,8,250,0.0,25000,12,7,2019-08-06
2019-08-08T00:00:00.000+01:00,0.0,12.5,12.1,11.7,13.8,95,1008.2,5,280,0.0,30000,999,3,2019-08-08
2019-08-08T01:00:00.000+01:00,0.0,11.5,11.3,11.1,13.2,98,1008.2,5,270,0.0,25000,999,3,2019-08-08
2019-08-08T02:00:00.000+01:00,0.0,12.6,12.2,11.9,13.9,95,1008.5,4,250,0.0,25000,999,2,2019-08-08
2019-08-08T03:00:00.000+01:00,0.0,11.8,11.5,11.2,13.3,96,1008.6,5,260,0.0,25000,999,1,2019-08-08
2019-08-08T04:00:00.000+01:00,0.0,11.4,11.1,10.8,13.0,96,1008.7,5,260,0.0,25000,999,3,2019-08-08
2019-08-08T05:00:00.000+01:00,0.0,12.0,11.8,11.6,13.7,98,1008.8,4,260,0.0,9000,230,5,2019-08-08
2019-08-08T06:00:00.000+01:00,0.0,12.0,11.8,11.7,13.7,98,1009.1,5,280,0.1,600,230,7,2019-08-08
2019-08-08T07:00:00.000+01:00,0.0,12.5,12.4,12.3,14.3,99,1009.0,6,280,0.7,600,1,7,2019-08-08
2019-08-08T08:00:00.000+01:00,0.0,13.8,13.5,13.2,15.2,97,1009.2,3,320,1.0,20000,250,7,2019-08-08
2019-08-08T09:00:00.000+01:00,0.0,16.4,14.4,12.9,14.8,79,1009.3,3,20,0.1,40000,46,7,2019-08-08
2019-08-08T10:00:00.000+01:00,0.0,17.6,14.7,12.3,14.4,72,1009.4,4,100,0.7,50000,48,7,2019-08-08
2019-08-08T11:00:00.000+01:00,0.0,18.3,15.6,13.6,15.6,74,1009.6,6,110,1.0,50000,999,4,2019-08-08
2019-08-08T12:00:00.000+01:00,0.0,17.9,15.4,13.5,15.5,76,1009.3,8,100,0.4,50000,220,6,2019-08-08
2019-08-08T13:00:00.000+01:00,0.0,18.6,15.3,12.7,14.7,69,1009.1,9,100,0.7,50000,60,6,2019-08-08
2019-08-08T14:00:00.000+01:00,0.0,19.0,15.2,12.3,14.2,65,1008.7,9,120,0.5,50000,220,6,2019-08-08
2019-08-08T15:00:00.000+01:00,0.0,18.4,15.0,12.4,14.3,68,1008.2,9,100,0.9,50000,220,6,2019-08-08
2019-08-08T16:00:00.000+01:00,0.0,17.5,14.9,12.9,14.9,74,1007.7,11,90,0.5,50000,220,7,2019-08-08
2019-08-08T17:00:00.000+01:00,0.0,16.4,14.5,13.0,15.0,80,1007.1,12,90,0.0,40000,220,7,2019-08-08
2019-08-08T18:00:00.000+01:00,0.0,15.4,13.6,12.1,14.1,81,1006.2,12,90,0.0,30000,220,7,2019-08-08
2019-08-08T19:00:00.000+01:00,0.0,15.2,13.5,12.1,14.1,82,1005.4,12,90,0.0,30000,120,7,2019-08-08
2019-08-08T20:00:00.000+01:00,0.0,15.3,13.2,11.5,13.5,78,1004.6,13,90,0.0,30000,110,7,2019-08-08
2019-08-08T21:00:00.000+01:00,0.0,15.2,13.4,11.8,13.9,81,1003.3,16,90,0.0,25000,60,8,2019-08-08
2019-08-08T22:00:00.000+01:00,0.3,15.0,13.8,12.8,14.8,87,1001.9,16,80,0.0,25000,90,8,2019-08-08
2019-08-08T23:00:00.000+01:00,0.3,15.5,14.2,13.2,15.1,86,1000.4,17,90,0.0,25000,30,8,2019-08-08
2019-08-11T00:00:00.000+01:00,2.0,13.9,13.6,13.4,15.3,97,1003.3,9,300,0.0,9000,25,8,2019-08-11
